Customer_ID,Name,Email,Join_Date,Location,Membership_Level
6497,Bob,user6497@example.com,2024-05-31,Houston,Silver
6498,Olivia,user6498@example.com,2024-03-11,Los Angeles,Silver
6499,Sophia,user6499@example.com,2023-12-22,Chicago,Standard
6500,Charlie,user6500@example.com,2025-02-07,Miami,Silver
6501,Liam,user6501@example.com,2024-05-08,New York,Standard
6502,Olivia,user6502@example.com,2023-03-05,Miami,Standard
6503,Charlie,user6503@example.com,2024-11-17,Houston,Silver
6504,Bob,user6504@example.com,2024-05-11,Chicago,Standard
6505,Liam,user6505@example.com,2024-09-04,New York,Standard
6506,Liam,user6506@example.com,2023-08-17,Houston,Standard
6507,David,user6507@example.com,2022-11-26,Los Angeles,Gold
6508,Olivia,user6508@example.com,2023-10-17,Chicago,Silver
6509,Mason,user6509@example.com,2025-01-06,Houston,Silver
6510,Alice,user6510@example.com,2024-02-22,Houston,Standard
6511,Alice,user6511@example.com,2023-10-13,New York,Standard
6512,Emma,user6512@example.com,2022-06-30,Los Angeles,Standard
6513,Sophia,user6513@example.com,2024-03-26,Houston,Standard
6514,Charlie,user6514@example.com,2023-02-04,Chicago,Silver
6515,Olivia,user6515@example.com,2022-11-05,Houston,Standard
6516,Aiden,user6516@example.com,2024-06-24,Miami,Standard
6517,Sophia,user6517@example.com,2022-11-02,Chicago,Standard
6518,David,user6518@example.com,2022-11-10,Chicago,Standard
6519,Liam,user6519@example.com,2023-02-16,Houston,Standard
6520,Mason,user6520@example.com,2024-10-26,New York,Silver
6521,Olivia,user6521@example.com,2024-11-22,Chicago,Silver
6522,Sophia,user6522@example.com,2022-07-25,Miami,Gold
6523,Sophia,user6523@example.com,2024-11-20,New York,Silver
6524,Mason,user6524@example.com,2023-01-27,New York,Standard
6525,Emma,user6525@example.com,2024-03-21,New York,Silver
6526,Charlie,user6526@example.com,2023-07-07,Chicago,Silver
6527,Charlie,user6527@example.com,2023-01-19,New York,Standard
6528,Sophia,user6528@example.com,2022-07-03,Houston,Silver
6529,Bob,user6529@example.com,2023-02-25,New York,Gold
6530,Sophia,user6530@example.com,2022-09-20,Miami,Standard
6531,Sophia,user6531@example.com,2022-09-22,Los Angeles,Silver
6532,Mason,user6532@example.com,2023-03-03,Miami,Gold
6533,Liam,user6533@example.com,2023-06-03,Chicago,Silver
6534,Mason,user6534@example.com,2024-09-14,New York,Silver
6535,Olivia,user6535@example.com,2022-07-19,New York,Standard
6536,Sophia,user6536@example.com,2024-07-06,Houston,Standard
6537,Charlie,user6537@example.com,2024-04-07,New York,Silver
6538,Aiden,user6538@example.com,2023-06-08,Miami,Silver
6539,Charlie,user6539@example.com,2025-01-22,Chicago,Gold
6540,Alice,user6540@example.com,2024-12-26,Los Angeles,Standard
6541,Emma,user6541@example.com,2024-09-14,New York,Standard
6542,David,user6542@example.com,2023-04-18,Los Angeles,Standard
6543,Olivia,user6543@example.com,2022-12-28,New York,Standard
6544,Olivia,user6544@example.com,2023-04-12,Chicago,Standard
6545,Emma,user6545@example.com,2023-12-10,Miami,Standard
6546,Aiden,user6546@example.com,2023-12-19,Chicago,Standard
6547,David,user6547@example.com,2024-07-26,Los Angeles,Standard
6548,Liam,user6548@example.com,2025-02-08,New York,Standard
6549,Sophia,user6549@example.com,2023-10-15,Los Angeles,Platinum
6550,David,user6550@example.com,2024-11-15,Miami,Silver
6551,Aiden,user6551@example.com,2022-07-16,Chicago,Standard
6552,Bob,user6552@example.com,2022-09-22,Los Angeles,Gold
6553,Alice,user6553@example.com,2022-07-15,Los Angeles,Silver
6554,David,user6554@example.com,2024-12-08,Miami,Gold
6555,David,user6555@example.com,2023-07-24,New York,Standard
6556,Alice,user6556@example.com,2022-09-14,Los Angeles,Standard
6557,Sophia,user6557@example.com,2024-07-07,Miami,Gold
6558,David,user6558@example.com,2024-03-06,New York,Standard
6559,Alice,user6559@example.com,2022-08-18,New York,Gold
6560,Alice,user6560@example.com,2025-01-10,Chicago,Gold
6561,Alice,user6561@example.com,2023-01-28,Miami,Platinum
6562,Mason,user6562@example.com,2024-03-12,New York,Standard
6563,Aiden,user6563@example.com,2024-03-09,Chicago,Standard
6564,Mason,user6564@example.com,2023-01-17,Houston,Standard
6565,Bob,user6565@example.com,2022-08-08,Miami,Platinum
6566,Liam,user6566@example.com,2024-04-08,Houston,Standard
6567,Mason,user6567@example.com,2024-12-02,New York,Silver
6568,Mason,user6568@example.com,2023-06-05,Miami,Standard
6569,Aiden,user6569@example.com,2023-11-12,Chicago,Standard
6570,Liam,user6570@example.com,2024-03-29,New York,Standard
6571,Emma,user6571@example.com,2024-04-09,Miami,Silver
6572,Alice,user6572@example.com,2023-01-24,Miami,Gold
6573,Olivia,user6573@example.com,2023-09-07,Houston,Standard
6574,Liam,user6574@example.com,2024-10-02,New York,Gold
6575,Bob,user6575@example.com,2022-11-26,Chicago,Silver
6576,Sophia,user6576@example.com,2024-08-29,Chicago,Silver
6577,Bob,user6577@example.com,2024-05-26,New York,Silver
6578,Alice,user6578@example.com,2023-03-17,New York,Standard
6579,Liam,user6579@example.com,2023-03-04,Los Angeles,Standard
6580,Bob,user6580@example.com,2024-11-01,Houston,Silver
6581,Bob,user6581@example.com,2024-05-15,New York,Standard
6582,Emma,user6582@example.com,2023-05-24,New York,Standard
6583,Emma,user6583@example.com,2024-05-08,Los Angeles,Standard
6584,Liam,user6584@example.com,2024-01-26,Los Angeles,Silver
6585,Alice,user6585@example.com,2023-05-19,Miami,Standard
6586,Mason,user6586@example.com,2023-02-04,Chicago,Silver
6587,Charlie,user6587@example.com,2024-07-02,Houston,Standard
6588,David,user6588@example.com,2024-06-07,Miami,Platinum
6589,Olivia,user6589@example.com,2022-09-25,New York,Standard
6590,David,user6590@example.com,2025-02-09,Los Angeles,Silver
6591,Aiden,user6591@example.com,2022-12-01,Chicago,Silver
6592,Emma,user6592@example.com,2023-07-31,Miami,Silver
6593,Liam,user6593@example.com,2023-03-17,Chicago,Standard
6594,David,user6594@example.com,2023-11-06,Los Angeles,Silver
6595,Alice,user6595@example.com,2024-10-02,Miami,Standard
6596,Olivia,user6596@example.com,2024-06-29,Miami,Standard
6597,David,user6597@example.com,2022-11-27,Chicago,Silver
6598,Olivia,user6598@example.com,2024-04-30,Los Angeles,Silver
6599,Sophia,user6599@example.com,2024-03-28,New York,Silver
6600,Alice,user6600@example.com,2023-10-07,Miami,Gold
6601,Charlie,user6601@example.com,2023-03-10,New York,Standard
6602,Bob,user6602@example.com,2023-03-17,Los Angeles,Gold
6603,Olivia,user6603@example.com,2022-07-05,Miami,Standard
6604,Alice,user6604@example.com,2022-10-16,Miami,Silver
6605,Olivia,user6605@example.com,2023-03-12,New York,Silver
6606,Olivia,user6606@example.com,2023-06-25,Houston,Standard
6607,Mason,user6607@example.com,2023-01-13,New York,Standard
6608,Mason,user6608@example.com,2024-05-30,New York,Silver
6609,Alice,user6609@example.com,2024-01-25,Houston,Standard
6610,Mason,user6610@example.com,2023-07-21,Los Angeles,Standard
6611,Aiden,user6611@example.com,2024-08-30,Los Angeles,Standard
6612,Charlie,user6612@example.com,2024-05-14,Miami,Silver
6613,Liam,user6613@example.com,2022-07-21,Chicago,Standard
6614,Alice,user6614@example.com,2023-05-23,Chicago,Standard
6615,Alice,user6615@example.com,2024-07-03,Miami,Standard
6616,Aiden,user6616@example.com,2023-02-03,Chicago,Standard
6617,Emma,user6617@example.com,2024-07-11,New York,Gold
6618,Emma,user6618@example.com,2023-12-11,New York,Gold
6619,Mason,user6619@example.com,2025-02-05,Houston,Standard
6620,Liam,user6620@example.com,2023-08-27,Houston,Silver
6621,Mason,user6621@example.com,2024-08-11,Miami,Silver
6622,Sophia,user6622@example.com,2024-05-02,Miami,Silver
6623,Sophia,user6623@example.com,2023-05-09,Miami,Silver
6624,Bob,user6624@example.com,2023-08-10,New York,Standard
6625,Sophia,user6625@example.com,2024-07-06,Chicago,Standard
6626,Emma,user6626@example.com,2023-07-27,Miami,Standard
6627,Charlie,user6627@example.com,2023-11-24,Miami,Standard
6628,Sophia,user6628@example.com,2025-02-14,New York,Silver
6629,Mason,user6629@example.com,2022-10-21,New York,Standard
6630,Olivia,user6630@example.com,2024-01-02,New York,Standard
6631,Alice,user6631@example.com,2023-04-09,Chicago,Standard
6632,Charlie,user6632@example.com,2023-11-21,Miami,Silver
6633,Charlie,user6633@example.com,2023-07-11,Los Angeles,Gold
6634,Mason,user6634@example.com,2023-07-26,Los Angeles,Silver
6635,Alice,user6635@example.com,2024-02-19,Miami,Standard
6636,Emma,user6636@example.com,2023-10-05,Miami,Silver
6637,Charlie,user6637@example.com,2023-02-23,Miami,Standard
6638,Bob,user6638@example.com,2023-01-23,Miami,Standard
6639,Mason,user6639@example.com,2023-06-22,Chicago,Standard
6640,Charlie,user6640@example.com,2024-08-03,Los Angeles,Silver
6641,Liam,user6641@example.com,2023-03-29,Houston,Silver
6642,Alice,user6642@example.com,2025-01-17,Los Angeles,Gold
6643,Sophia,user6643@example.com,2023-11-20,Los Angeles,Silver
6644,Charlie,user6644@example.com,2023-08-23,New York,Standard
6645,Mason,user6645@example.com,2025-01-04,Miami,Standard
6646,Sophia,user6646@example.com,2024-12-02,Miami,Standard
6647,Bob,user6647@example.com,2022-09-22,Miami,Silver
6648,Sophia,user6648@example.com,2024-05-19,New York,Silver
6649,Liam,user6649@example.com,2022-07-11,Chicago,Platinum
6650,Emma,user6650@example.com,2022-12-25,Chicago,Silver
6651,Charlie,user6651@example.com,2023-03-17,Houston,Gold
6652,David,user6652@example.com,2023-10-18,Chicago,Silver
6653,David,user6653@example.com,2023-02-21,Chicago,Gold
6654,Sophia,user6654@example.com,2024-03-26,Miami,Silver
6655,Aiden,user6655@example.com,2023-12-25,Los Angeles,Silver
6656,Alice,user6656@example.com,2023-03-30,Chicago,Silver
6657,David,user6657@example.com,2023-05-17,Chicago,Silver
6658,Aiden,user6658@example.com,2023-04-19,New York,Standard
6659,David,user6659@example.com,2022-09-18,Houston,Standard
6660,Aiden,user6660@example.com,2023-03-22,New York,Standard
6661,Alice,user6661@example.com,2023-05-25,Miami,Standard
6662,Olivia,user6662@example.com,2023-09-10,Los Angeles,Silver
6663,David,user6663@example.com,2022-09-06,Houston,Standard
6664,Liam,user6664@example.com,2024-02-26,New York,Standard
6665,Charlie,user6665@example.com,2023-12-27,Chicago,Standard
6666,Aiden,user6666@example.com,2023-05-23,Chicago,Silver
6667,Charlie,user6667@example.com,2024-11-29,Houston,Standard
6668,Mason,user6668@example.com,2023-02-22,Chicago,Standard
6669,Mason,user6669@example.com,2024-01-16,New York,Standard
6670,Alice,user6670@example.com,2023-09-12,New York,Standard
6671,Aiden,user6671@example.com,2025-02-04,Chicago,Gold
6672,Bob,user6672@example.com,2024-10-17,Chicago,Standard
6673,Mason,user6673@example.com,2023-09-09,Miami,Silver
6674,Alice,user6674@example.com,2023-11-07,Los Angeles,Silver
6675,Mason,user6675@example.com,2023-09-24,Houston,Platinum
6676,Mason,user6676@example.com,2023-08-13,New York,Standard
6677,Bob,user6677@example.com,2023-08-01,Houston,Standard
6678,David,user6678@example.com,2022-09-03,Miami,Standard
6679,Sophia,user6679@example.com,2022-11-22,New York,Standard
6680,Olivia,user6680@example.com,2024-05-17,Miami,Silver
6681,Mason,user6681@example.com,2023-01-20,Miami,Standard
6682,Mason,user6682@example.com,2023-07-17,Chicago,Standard
6683,Liam,user6683@example.com,2023-04-10,Houston,Gold
6684,Olivia,user6684@example.com,2023-03-10,Houston,Silver
6685,Bob,user6685@example.com,2024-09-21,Chicago,Standard
6686,Charlie,user6686@example.com,2024-01-01,Houston,Standard
6687,Aiden,user6687@example.com,2023-01-11,Chicago,Standard
6688,Mason,user6688@example.com,2024-06-01,New York,Gold
6689,Sophia,user6689@example.com,2022-08-14,Miami,Gold
6690,Aiden,user6690@example.com,2023-11-11,Miami,Gold
6691,Olivia,user6691@example.com,2023-09-24,Houston,Gold
6692,Aiden,user6692@example.com,2023-05-06,Los Angeles,Silver
6693,David,user6693@example.com,2023-03-06,Miami,Standard
6694,Mason,user6694@example.com,2023-11-08,Chicago,Standard
6695,Aiden,user6695@example.com,2023-02-24,Los Angeles,Silver
6696,Charlie,user6696@example.com,2024-02-27,Los Angeles,Gold
6697,Charlie,user6697@example.com,2023-06-25,Miami,Standard
6698,Mason,user6698@example.com,2023-09-22,Miami,Silver
6699,Emma,user6699@example.com,2022-07-20,Miami,Gold
6700,Charlie,user6700@example.com,2024-02-18,Chicago,Standard
6701,Aiden,user6701@example.com,2022-07-06,Los Angeles,Gold
6702,Alice,user6702@example.com,2022-12-25,Houston,Standard
6703,Charlie,user6703@example.com,2022-09-18,Chicago,Standard
6704,Olivia,user6704@example.com,2023-08-28,New York,Standard
6705,Emma,user6705@example.com,2024-12-04,Miami,Silver
6706,Aiden,user6706@example.com,2025-02-17,Los Angeles,Silver
6707,Bob,user6707@example.com,2023-02-19,Chicago,Standard
6708,Liam,user6708@example.com,2024-05-28,New York,Gold
6709,Bob,user6709@example.com,2023-05-10,Chicago,Silver
6710,David,user6710@example.com,2022-09-02,Chicago,Silver
6711,Liam,user6711@example.com,2024-05-12,Houston,Standard
6712,David,user6712@example.com,2023-04-24,Houston,Gold
6713,Liam,user6713@example.com,2024-10-06,Chicago,Standard
6714,Liam,user6714@example.com,2025-02-07,New York,Standard
6715,Alice,user6715@example.com,2023-08-06,Los Angeles,Standard
6716,Sophia,user6716@example.com,2024-10-13,Los Angeles,Standard
6717,Olivia,user6717@example.com,2024-03-31,Miami,Gold
6718,Bob,user6718@example.com,2025-01-24,Miami,Standard
6719,Charlie,user6719@example.com,2022-09-03,Los Angeles,Standard
6720,Aiden,user6720@example.com,2022-09-04,Chicago,Gold
6721,Emma,user6721@example.com,2025-02-10,Chicago,Silver
6722,Olivia,user6722@example.com,2023-12-11,Houston,Silver
6723,David,user6723@example.com,2023-02-19,Houston,Standard
6724,Alice,user6724@example.com,2025-02-01,Miami,Silver
6725,David,user6725@example.com,2023-06-08,Los Angeles,Standard
6726,Sophia,user6726@example.com,2022-12-19,Chicago,Platinum
6727,Emma,user6727@example.com,2024-06-21,Los Angeles,Silver
6728,Alice,user6728@example.com,2024-04-06,New York,Silver
6729,David,user6729@example.com,2024-12-23,Los Angeles,Standard
6730,Sophia,user6730@example.com,2024-06-29,New York,Standard
6731,Aiden,user6731@example.com,2022-11-10,Houston,Standard
6732,Aiden,user6732@example.com,2024-03-13,Houston,Standard
6733,David,user6733@example.com,2022-09-07,Miami,Standard
6734,Olivia,user6734@example.com,2023-10-10,Los Angeles,Silver
6735,Emma,user6735@example.com,2024-06-14,Los Angeles,Standard
6736,Mason,user6736@example.com,2023-05-29,New York,Silver
6737,Olivia,user6737@example.com,2023-04-14,Houston,Standard
6738,Aiden,user6738@example.com,2024-07-29,New York,Standard
6739,Emma,user6739@example.com,2023-07-18,Houston,Silver
6740,Sophia,user6740@example.com,2022-11-06,New York,Silver
6741,Alice,user6741@example.com,2024-10-09,Houston,Standard
6742,Liam,user6742@example.com,2023-01-01,New York,Standard
6743,David,user6743@example.com,2022-08-27,Houston,Silver
6744,Bob,user6744@example.com,2024-04-23,New York,Standard
6745,Emma,user6745@example.com,2022-10-10,Los Angeles,Standard
6746,Charlie,user6746@example.com,2024-09-03,Miami,Silver
6747,Sophia,user6747@example.com,2025-02-11,New York,Standard
6748,Mason,user6748@example.com,2023-09-22,Miami,Standard
6749,Liam,user6749@example.com,2024-04-15,Los Angeles,Gold
6750,Charlie,user6750@example.com,2023-07-31,Los Angeles,Silver
6751,Mason,user6751@example.com,2022-07-27,Houston,Standard
6752,Bob,user6752@example.com,2023-05-17,Miami,Silver
6753,Aiden,user6753@example.com,2022-10-17,Chicago,Standard
6754,Olivia,user6754@example.com,2022-10-01,Houston,Gold
6755,David,user6755@example.com,2024-04-15,Miami,Silver
6756,Alice,user6756@example.com,2022-09-07,New York,Standard
6757,Mason,user6757@example.com,2023-12-18,New York,Standard
6758,Liam,user6758@example.com,2022-09-08,Los Angeles,Standard
6759,Emma,user6759@example.com,2022-10-16,Chicago,Silver
6760,Aiden,user6760@example.com,2023-05-05,New York,Silver
6761,Emma,user6761@example.com,2022-12-23,Miami,Standard
6762,Liam,user6762@example.com,2024-01-16,Miami,Standard
6763,Emma,user6763@example.com,2023-02-21,New York,Standard
6764,Mason,user6764@example.com,2024-11-24,Miami,Standard
6765,Sophia,user6765@example.com,2024-06-15,Miami,Standard
6766,Emma,user6766@example.com,2024-03-08,Los Angeles,Silver
6767,Olivia,user6767@example.com,2024-03-28,Chicago,Silver
6768,Bob,user6768@example.com,2024-03-27,Los Angeles,Platinum
6769,Alice,user6769@example.com,2024-12-25,Chicago,Gold
6770,Mason,user6770@example.com,2024-02-20,Miami,Silver
6771,Charlie,user6771@example.com,2024-06-07,Chicago,Silver
6772,Liam,user6772@example.com,2023-08-12,Miami,Platinum
6773,Aiden,user6773@example.com,2023-03-09,Miami,Standard
6774,Mason,user6774@example.com,2024-01-29,Los Angeles,Standard
6775,Sophia,user6775@example.com,2022-11-23,Los Angeles,Standard
6776,Aiden,user6776@example.com,2023-07-28,Houston,Silver
6777,Olivia,user6777@example.com,2023-08-06,New York,Silver
6778,Liam,user6778@example.com,2023-02-20,Houston,Standard
6779,Aiden,user6779@example.com,2023-06-05,Houston,Silver
6780,Emma,user6780@example.com,2023-09-14,Chicago,Silver
6781,Mason,user6781@example.com,2024-10-11,Miami,Standard
6782,Bob,user6782@example.com,2024-05-01,Miami,Standard
6783,Liam,user6783@example.com,2022-10-26,Miami,Standard
6784,David,user6784@example.com,2024-05-17,New York,Standard
6785,Olivia,user6785@example.com,2024-06-18,Chicago,Gold
6786,Alice,user6786@example.com,2024-10-29,Chicago,Gold
6787,Liam,user6787@example.com,2023-03-27,Miami,Gold
6788,Sophia,user6788@example.com,2022-08-20,Houston,Silver
6789,Mason,user6789@example.com,2023-11-09,New York,Silver
6790,Emma,user6790@example.com,2024-11-24,Houston,Silver
6791,Alice,user6791@example.com,2023-03-16,Los Angeles,Silver
6792,Alice,user6792@example.com,2024-07-11,Chicago,Silver
6793,Olivia,user6793@example.com,2023-11-13,Chicago,Silver
6794,Aiden,user6794@example.com,2023-12-24,Houston,Standard
6795,Sophia,user6795@example.com,2023-07-10,New York,Silver
6796,Aiden,user6796@example.com,2024-05-03,Chicago,Standard
6797,Emma,user6797@example.com,2024-09-04,Houston,Silver
6798,Alice,user6798@example.com,2023-05-08,New York,Standard
6799,Sophia,user6799@example.com,2024-06-29,Houston,Standard
6800,Sophia,user6800@example.com,2023-08-28,New York,Platinum
6801,Charlie,user6801@example.com,2023-05-10,Miami,Standard
6802,Mason,user6802@example.com,2023-07-16,New York,Standard
